Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160221;4079;PG;Westbrook, Russell;1;51.25;$11,000;okc;H;cle;92;115;33.07;20pt 9rb 11as 1st 1to 1trey 7-15fg 5-6ft
20160221;4420;PG;Thomas, Isaiah;1;51.25;$7,800;bos;A;den;121;101;32.12;22pt 3rb 12as 2st 1bl 3to 3trey 7-16fg 5-5ft
20160221;4627;SG;Oladipo, Victor;1;47.25;$6,500;orl;H;ind;102;105;41.30;17pt 7rb 8as 3st 2bl 1to 6-17fg 5-8ft
20160221;4369;PG;Jackson, Reggie;1;46.5;$6,600;det;H;nor;106;111;31.22;34pt 4rb 4as 1to 4trey 11-20fg 8-8ft
20160221;4657;SG;McCollum, C.J.;1;44.25;$7,000;por;H;uta;115;111;37.25;31pt 1rb 3as 1st 2bl 1to 4trey 11-21fg 5-6ft
20160221;4523;PG;Lillard, Damian;1;43;$9,600;por;H;uta;115;111;37.35;30pt 4rb 5as 3to 4trey 10-21fg 6-9ft
20160221;4073;PG;Rose, Derrick;1;40.75;$7,200;chi;H;lal;126;115;30.82;24pt 7rb 6as 2to 8-15fg 8-8ft
20160221;4212;PG;Holiday, Jrue;;39.75;$7,300;nor;A;det;111;106;32.30;20pt 7rb 9as 5to 6-14fg 8-9ft
20160221;4668;PG;Clarkson, Jordan;1;39.75;$5,300;lal;A;chi;115;126;36.88;20pt 9rb 4as 1st 1to 2trey 7-16fg 4-6ft
20160221;4440;PG;Walker, Kemba;1;39;$8,000;cha;A;bkn;104;96;38.80;28pt 2rb 3as 2st 4to 4trey 11-18fg 2-2ft
20160221;4086;SG;Batum, Nicolas;1;38.25;$7,300;cha;A;bkn;104;96;37.50;16pt 7rb 8as 1st 4to 3trey 5-10fg 3-3ft
20160221;3745;SG;Ellis, Monta;1;37.5;$6,100;ind;A;orl;105;102;38.82;21pt 4rb 3as 2st 1bl 3to 5trey 8-17fg
20160221;4318;SG;Turner, Evan;;36.25;$5,100;bos;A;den;121;101;27.42;17pt 9rb 5as 1st 4to 1trey 6-8fg 4-4ft
20160221;4364;SG;Moore, E'Twaun;1;36;$5,200;chi;H;lal;126;115;41.35;24pt 4rb 1as 1st 1bl 1to 4trey 10-14fg
