Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160210;3786;PG;Paul, Chris;1;70.75;$9,100;lac;A;bos;134;139;47.63;35pt 5rb 13as 3st 1bl 2to 3trey 13-21fg 6-9ft
20160210;4224;SG;Harden, James;1;64.75;$10,400;hou;A;por;103;116;41.73;34pt 9rb 11as 2st 8to 3trey 10-20fg 11-14ft
20160210;4420;PG;Thomas, Isaiah;1;60.5;$7,700;bos;H;lac;139;134;39.93;36pt 4rb 11as 1st 2to 1trey 12-21fg 11-12ft
20160210;4173;PG;Curry, Stephen;1;56.25;$11,000;gsw;A;pho;112;104;30.10;26pt 9rb 9as 1st 1bl 2to 5trey 9-17fg 3-4ft
20160210;4379;PG;Irving, Kyrie;1;54.25;$7,700;cle;H;lal;120;111;35.83;35pt 3rb 7as 2st 1to 3trey 15-24fg 2-4ft
20160210;4523;PG;Lillard, Damian;1;54.25;$9,200;por;H;hou;116;103;35.28;31pt 3rb 9as 3st 4to 4trey 9-22fg 9-11ft
20160210;3872;PG;Rondo, Rajon;1;53;$8,100;sac;A;phi;114;110;36.38;14pt 8rb 15as 3st 2to 7-13fg
20160210;4211;SG;DeRozan, DeMar;1;49.75;$7,700;tor;A;min;112;117;37.27;35pt 3rb 4as 1st 1bl 1to 3trey 11-19fg 10-13ft
20160210;4212;PG;Holiday, Jrue;;45.5;$6,900;nor;H;uta;100;96;30.98;21pt 6rb 9as 2st 1bl 5to 9-19fg 3-4ft
20160210;4414;PG;Rubio, Ricky;1;43;$6,200;min;H;tor;117;112;37.20;19pt 8rb 8as 1st 3to 3trey 5-9fg 6-6ft
20160210;4440;PG;Walker, Kemba;1;42.75;$8,200;cha;A;ind;117;95;39.78;25pt 7rb 3as 2st 1bl 3to 10-21fg 5-7ft
20160210;4668;PG;Clarkson, Jordan;1;42.5;$5,000;lal;A;cle;111;120;35.78;22pt 6rb 7as 1st 2to 3trey 8-15fg 3-3ft
20160210;4245;PG;Mills, Patty;;42;$3,800;sas;A;orl;98;96;30.52;17pt 6rb 7as 2st 1bl 1to 3trey 7-11fg 0-1ft
20160210;4885;SG;Booker, Devin;1;41.25;$5,900;pho;H;gsw;104;112;41.58;15pt 7rb 10as 2st 7to 1trey 5-11fg 4-6ft
20160210;4367;SG;Thompson, Klay;1;40.75;$7,800;gsw;A;pho;112;104;33.27;24pt 3rb 1as 5st 2to 5trey 8-20fg 3-3ft
20160210;4221;PG;Teague, Jeff;1;40.25;$6,000;atl;A;chi;113;90;27.68;17pt 5rb 8as 3st 3to 1trey 7-16fg 2-2ft
20160210;3816;SG;Williams, Louis;1;40;$4,900;lal;A;cle;111;120;35.55;28pt 4rb 2as 1bl 4trey 9-15fg 6-7ft
20160210;4468;SG;Fournier, Evan;1;39;$5,000;orl;H;sas;96;98;41.83;28pt 2rb 5as 1to 3trey 10-20fg 5-5ft
20160210;4297;PG;Lin, Jeremy;;36.25;$4,800;cha;A;ind;117;95;27.80;14pt 5rb 4as 3st 2bl 2to 2trey 5-9fg 2-2ft
20160210;3979;PG;Conley, Mike;1;35.5;$6,300;mem;A;bkn;109;90;29.00;20pt 4rb 5as 1st 1to 3trey 7-13fg 3-3ft
20160210;4704;SG;Wiggins, Andrew;1;35.25;$6,400;min;H;tor;117;112;37.13;26pt 3rb 2st 1bl 1to 8-18fg 10-13ft
20160210;4522;SG;Barton, Will;;35.25;$5,500;den;A;det;103;92;21.63;20pt 5rb 2as 2st 1bl 1to 1trey 7-12fg 5-6ft
20160210;4699;PG;Payton, Elfrid;1;34;$5,100;orl;H;sas;96;98;41.83;13pt 6rb 7as 2st 2to 5-11fg 3-4ft
20160210;4228;PG;Collison, Darren;;33.75;$4,700;sac;A;phi;114;110;31.80;25pt 3rb 3as 1to 2trey 9-12fg 5-6ft
20160210;3891;PG;Lowry, Kyle;1;33.5;$8,500;tor;A;min;112;117;38.68;14pt 4rb 7as 1st 1bl 1to 1trey 4-15fg 5-8ft
20160210;4773;PG;Mudiay, Emmanuel;1;33.5;$5,800;den;A;det;103;92;33.98;14pt 4rb 6as 2st 1bl 2to 1trey 6-12fg 1-3ft
20160210;4677;PG;Smart, Marcus;;32;$4,900;bos;H;lac;139;134;32.47;17pt 4rb 4as 1st 1bl 3to 3trey 4-8fg 6-7ft
20160210;3861;SG;Redick, J.J.;1;31.25;$4,900;lac;A;bos;134;139;38.38;27pt 3rb 1to 2trey 9-14fg 7-8ft
20160210;1881;SG;Bryant, Kobe;1;31;$6,200;lal;A;cle;111;120;33.08;17pt 6rb 3as 1st 3to 3trey 5-16fg 4-4ft
20160210;4318;SG;Turner, Evan;;30.5;$5,600;bos;H;lac;139;134;30.65;14pt 6rb 6as 6-14fg 2-4ft
20160210;3116;SG;Crawford, Jamal;;30.25;$5,300;lac;A;bos;134;139;37.75;18pt 5rb 4as 2to 2trey 4-17fg 8-10ft
20160210;4595;PG;Schroder, Dennis;;29.5;$4,800;atl;A;chi;113;90;17.95;18pt 2rb 4as 1st 1to 3trey 6-10fg 3-4ft
20160210;4706;PG;LaVine, Zach;1;27.5;$5,200;min;H;tor;117;112;37.60;13pt 4rb 5as 1bl 1to 1trey 4-13fg 4-6ft
20160210;4703;SG;Stauskas, Nik;1;27;$3,700;phi;H;sac;110;114;31.47;16pt 2rb 3as 1st 4trey 6-10fg
20160210;4073;PG;Rose, Derrick;1;26.75;$7,000;chi;H;atl;90;113;28.80;14pt 5rb 3as 1st 2to 2trey 6-18fg
