Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151123;4440;PG;Walker, Kemba;1;65;$6,900;cha;H;sac;127;122;46.72;39pt 6rb 5as 2st 3bl 2to 4trey 16-23fg 3-4ft
20151123;3872;PG;Rondo, Rajon;1;63;$9,000;sac;A;cha;122;127;46.37;14pt 8rb 20as 4st 1bl 6to 1trey 6-12fg 1-2ft
20151123;4704;SG;Wiggins, Andrew;1;49.5;$6,900;min;H;phi;100;95;38.28;32pt 6rb 3as 1st 2bl 2to 1trey 10-21fg 11-12ft
20151123;4079;PG;Westbrook, Russell;1;42.25;$12,300;okc;A;uta;111;89;27.30;20pt 7rb 9as 1st 4to 5-10fg 10-10ft
20151123;3313;PG;Parker, Tony;1;37.25;$4,900;sas;H;pho;98;84;32.22;20pt 1rb 8as 3st 4to 10-13fg 0-2ft
20151123;4092;PG;Dragic, Goran;1;36.75;$5,200;mia;H;nyk;95;78;31.03;13pt 9rb 5as 3st 3to 1trey 6-12fg 0-1ft
20151123;3669;SG;Smith, J.R.;1;35.5;$4,800;cle;H;orl;117;103;37.77;26pt 2as 1st 1bl 1to 6trey 10-16fg
20151123;4575;PG;Carter-Williams, Michael;1;34.75;$5,600;mil;H;det;109;88;26.08;12pt 3rb 8as 3st 1bl 2to 6-10fg
20151123;4076;PG;Bayless, Jerryd;;34.5;$4,500;mil;H;det;109;88;31.40;14pt 6rb 4as 3st 1to 3trey 5-8fg 1-2ft
20151123;4515;SG;Waiters, Dion;;34.25;$4,400;okc;A;uta;111;89;28.52;12pt 3rb 6as 4st 1bl 2to 1trey 5-9fg 1-2ft
20151123;4193;SG;Green, Danny;1;33;$4,300;sas;H;pho;98;84;33.90;18pt 6rb 4as 1to 4trey 7-15fg
20151123;4382;PG;Knight, Brandon;1;32.75;$8,200;pho;A;sas;84;98;38.00;18pt 3rb 8as 1st 8to 2trey 7-15fg 2-2ft
20151123;4610;PG;Dellavedova, Matthew;1;32.5;$4,500;cle;H;orl;117;103;23.85;15pt 9as 1st 4trey 5-8fg 1-1ft
20151123;4694;PG;Napier, Shabazz;;32.25;$3,000;orl;A;cle;103;117;29.17;11pt 3rb 9as 1st 1bl 3-10fg 5-8ft
20151123;4414;PG;Rubio, Ricky;1;32;$7,100;min;H;phi;100;95;32.68;8pt 6rb 11as 1st 4to 2-5fg 4-4ft
20151123;4490;SG;Middleton, Khris;1;28.25;$5,400;mil;H;det;109;88;22.58;16pt 3rb 4as 1st 1to 2trey 5-7fg 4-5ft
20151123;3571;SG;Wade, Dwyane;1;27.5;$6,800;mia;H;nyk;95;78;29.80;16pt 4rb 5as 2to 6-16fg 4-4ft
20151123;4297;PG;Lin, Jeremy;;26.75;$4,500;cha;H;sac;127;122;30.68;14pt 3rb 3as 2st 1bl 4to 1trey 5-12fg 3-5ft
