Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151217;4079;PG;Westbrook, Russell;1;51.75;$10,300;okc;A;cle;100;104;34.47;27pt 3rb 10as 3st 4to 1trey 10-18fg 6-6ft
20151217;4297;PG;Lin, Jeremy;1;50.75;$4,200;cha;H;tor;109;99;47.45;35pt 5rb 4as 2bl 3to 2trey 13-22fg 7-9ft
20151217;4440;PG;Walker, Kemba;1;49.5;$7,200;cha;H;tor;109;99;44.20;27pt 6rb 7as 1st 2bl 3to 10-24fg 7-8ft
20151217;4211;SG;DeRozan, DeMar;1;47;$7,100;tor;A;cha;99;109;44.13;31pt 4rb 5as 1st 1bl 1to 12-25fg 7-8ft
20151217;4224;SG;Harden, James;1;45;$10,800;hou;A;lal;107;87;36.13;25pt 6rb 6as 1st 1bl 3to 2trey 7-24fg 9-10ft
20151217;3891;PG;Lowry, Kyle;1;39;$8,500;tor;A;cha;99;109;42.38;20pt 4rb 7as 1st 3trey 6-29fg 5-7ft
20151217;1881;SG;Bryant, Kobe;1;38.5;$6,100;lal;H;hou;87;107;32.03;22pt 8rb 3as 1bl 2to 2trey 9-16fg 2-7ft
20151217;4610;PG;Dellavedova, Matthew;1;34.75;$4,400;cle;H;okc;104;100;38.75;11pt 5rb 10as 1to 3trey 3-10fg 2-2ft
20151217;3816;PG;Williams, Louis;1;26.75;$5,200;lal;H;hou;87;107;31.12;14pt 5rb 3as 1bl 2to 2trey 5-9fg 2-3ft
20151217;4668;SG;Clarkson, Jordan;1;26;$5,300;lal;H;hou;87;107;38.52;12pt 4rb 4as 2st 2to 6-14fg
20151217;4234;PG;Beverley, Patrick;1;24.5;$5,000;hou;A;lal;107;87;29.30;13pt 4rb 1as 2st 1to 3trey 5-12fg
20151217;4549;SG;Ross, Terrence;1;24.25;$3,900;tor;A;cha;99;109;37.60;17pt 1rb 1as 1st 5trey 6-12fg
20151217;4559;SG;Roberson, Andre;1;21;$3,300;okc;A;cle;100;104;20.97;5pt 4rb 2as 1st 3bl 1to 1trey 2-3fg
20151217;4405;PG;Joseph, Cory;;18.5;$4,100;tor;A;cha;99;109;33.68;7pt 4rb 1as 2st 1bl 3to 1trey 3-6fg
