Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160117;4079;PG;Westbrook, Russell;1;55.5;$10,600;okc;H;mia;99;74;33.38;13pt 10rb 15as 2st 3to 1trey 5-16fg 2-2ft
20160117;4224;SG;Harden, James;1;43.25;$9,900;hou;A;lal;112;95;27.25;31pt 3rb 5as 2to 4trey 10-17fg 7-10ft
20160117;3745;SG;Ellis, Monta;1;37;$6,100;ind;A;den;126;129;31.92;24pt 2rb 5as 1st 1bl 4to 2trey 10-17fg 2-5ft
20160117;4522;SG;Barton, Will;;36;$6,000;den;H;ind;129;126;31.45;21pt 6rb 3as 1bl 1to 3trey 8-17fg 2-2ft
20160117;4704;SG;Wiggins, Andrew;1;28.5;$6,600;min;H;pho;117;87;28.15;18pt 4rb 4as 1to 8-13fg 2-2ft
20160117;4773;PG;Mudiay, Emmanuel;1;28.5;$5,100;den;H;ind;129;126;36.80;10pt 4rb 6as 3st 1bl 7to 4-10fg 2-8ft
20160117;4756;SG;Johnson, Tyler;1;28.5;$4,600;mia;A;okc;74;99;38.87;16pt 6rb 4as 4to 2trey 7-12fg
20160117;4414;PG;Rubio, Ricky;1;28.5;$6,700;min;H;pho;117;87;24.38;18pt 2rb 3as 2st 3to 2trey 6-11fg 4-4ft
20160117;4706;PG;LaVine, Zach;;28.25;$4,800;min;H;pho;117;87;23.62;11pt 3rb 3as 4st 2trey 3-6fg 3-4ft
20160117;4668;PG;Clarkson, Jordan;1;28.25;$5,800;lal;H;hou;95;112;29.42;16pt 3rb 3as 2st 8-17fg
20160117;3858;PG;Foye, Randy;;27.75;$3,200;den;H;ind;129;126;16.57;12pt 3rb 6as 1bl 2trey 4-8fg 2-4ft
20160117;4678;SG;Harris, Gary;1;27.5;$4,100;den;H;ind;129;126;37.82;20pt 4rb 2as 2to 1trey 8-12fg 3-3ft
20160117;3571;SG;Wade, Dwyane;1;27;$6,800;mia;A;okc;74;99;28.85;22pt 2rb 3as 4to 9-15fg 4-4ft
20160117;4782;SG;Young, Joseph;;26.25;$3,000;ind;A;den;126;129;18.03;15pt 1rb 7as 1to 7-11fg 1-1ft
20160117;4799;PG;Russell, D'Angelo;;26;$4,800;lal;H;hou;95;112;29.93;12pt 2rb 5as 3st 6to 2trey 5-10fg
20160117;4515;SG;Waiters, Dion;;24.75;$3,800;okc;H;mia;99;74;28.70;18pt 1rb 1as 1st 1bl 1to 1trey 6-11fg 5-5ft
20160117;3816;SG;Williams, Louis;1;23.25;$6,400;lal;H;hou;95;112;31.35;20pt 1rb 1as 1trey 7-12fg 5-6ft
20160117;3313;PG;Parker, Tony;1;22.25;$5,500;sas;H;dal;112;83;25.45;2pt 5rb 7as 2st 1to 0-4fg 2-2ft
20160117;4159;PG;Lawson, Ty;;22;$3,800;hou;A;lal;112;95;31.25;12pt 2rb 5as 1to 1trey 4-7fg 3-3ft
20160117;4382;PG;Knight, Brandon;1;22;$7,200;pho;A;min;87;117;38.72;20pt 2rb 1as 6to 2trey 9-20fg
20160117;1881;SG;Bryant, Kobe;1;21.5;$5,900;lal;H;hou;95;112;24.00;5pt 2rb 9as 1st 4to 1trey 2-5fg
20160117;4193;SG;Green, Danny;1;18.25;$3,900;sas;H;dal;112;83;28.02;4pt 7rb 1as 2bl 2-8fg 0-1ft
20160117;3814;PG;Williams, Deron;1;17.75;$5,800;dal;A;sas;83;112;22.72;8pt 5rb 3as 2to 2-6fg 4-4ft
20160117;4559;SG;Roberson, Andre;1;16.75;$3,200;okc;H;mia;99;74;32.43;6pt 1rb 1as 1st 3bl 3-6fg
20160117;4164;SG;Matthews, Wes;1;14.75;$4,800;dal;A;sas;83;112;26.30;12pt 1rb 1as 1to 1trey 5-9fg 1-2ft
20160117;3652;SG;Martin, Kevin;;14.5;$3,500;min;H;pho;117;87;15.75;11pt 2as 1trey 3-6fg 4-4ft
20160117;3747;SG;Felton, Raymond;;13;$4,300;dal;A;sas;83;112;19.75;9pt 3as 1to 4-9fg 1-1ft
20160117;3021;SG;Ginobili, Manu;;12.75;$4,500;sas;H;dal;112;83;18.00;7pt 3rb 1st 3-8fg 1-2ft
20160117;3637;PG;Harris, Devin;;11.25;$3,700;dal;A;sas;83;112;16.37;6pt 1rb 2as 2trey 2-4fg
20160117;3882;PG;Barea, Jose;;11;$4,600;dal;A;sas;83;112;16.07;5pt 4as 2-7fg 1-2ft
20160117;4885;SG;Booker, Devin;1;11;$5,000;pho;A;min;87;117;27.38;11pt 4-8fg 3-4ft
