Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160211;4490;SG;Middleton, Khris;1;57.5;$6,900;mil;H;was;99;92;40.18;27pt 6rb 9as 5st 2to 1trey 9-17fg 8-9ft
20160211;4079;PG;Westbrook, Russell;1;50.75;$11,200;okc;H;nor;121;95;28.42;23pt 9rb 10as 2to 2trey 8-14fg 5-6ft
20160211;4212;PG;Holiday, Jrue;;45.5;$6,800;nor;A;okc;95;121;31.52;23pt 4rb 6as 5st 4to 1trey 11-20fg
20160211;4321;PG;Wall, John;1;42.5;$10,000;was;A;mil;92;99;41.78;15pt 4rb 10as 2st 2bl 7to 3trey 5-19fg 2-2ft
20160211;4494;SG;Beal, Bradley;1;32.25;$6,500;was;A;mil;92;99;36.58;19pt 3rb 5as 1bl 2to 2trey 6-15fg 5-5ft
20160211;4370;PG;Cole, Norris;1;30.25;$5,400;nor;A;okc;95;121;27.35;15pt 5rb 6as 1to 1trey 5-13fg 4-4ft
20160211;4076;PG;Bayless, Jerryd;;22.5;$4,400;mil;H;was;99;92;20.73;7pt 8rb 2as 1bl 1trey 3-10fg
20160211;4178;PG;Douglas, Toney;;18.5;$3,000;nor;A;okc;95;121;25.25;10pt 2rb 1as 2st 1trey 4-9fg 1-2ft
20160211;4882;PG;Payne, Cameron;;17;$3,500;okc;H;nor;121;95;24.65;4pt 2rb 8as 3to 2-7fg
20160211;4575;PG;Carter-Williams, Michael;;15.75;$5,900;mil;H;was;99;92;20.10;5pt 5rb 3as 1st 4to 1-5fg 3-4ft
20160211;4020;PG;Sessions, Ramon;;12;$3,800;was;A;mil;92;99;11.45;5pt 2as 2st 1-4fg 3-6ft
20160211;4115;SG;Morrow, Anthony;;11.75;$3,000;okc;H;nor;121;95;18.93;10pt 1rb 1to 2trey 4-8fg
20160211;4199;SG;Temple, Garrett;;10.75;$4,200;was;A;mil;92;99;16.17;3pt 3rb 2st 1-2fg 1-3ft
20160211;4846;SG;Vaughn, Rashad;;9.75;$3,000;mil;H;was;99;92;13.88;8pt 1rb 1trey 2-4fg 3-3ft
20160211;4515;SG;Waiters, Dion;1;8;$4,600;okc;H;nor;121;95;20.37;6pt 2rb 1to 2-6fg 2-2ft
20160211;4072;SG;Mayo, O.J.;1;7.25;$4,000;mil;H;was;99;92;19.63;2pt 1rb 1as 1st 1bl 3to 1-4fg
20160211;4078;PG;Augustin, D.J.;;0;$3,000;okc;H;nor;121;95;DNP;0pt
20160211;4729;PG;Ennis, Tyler;;0;$3,000;mil;H;was;99;92;DNP;0pt
20160211;4670;SG;Eddie, Jarell;;0;$3,000;was;A;mil;92;99;DNP;0pt
20160211;4784;SG;Dejean-Jones, Bryce;;0;$3,700;nor;A;okc;95;121;DNP;0pt
20160211;4207;SG;Evans, Tyreke;;0;$6,800;nor;A;okc;95;121;DNP;0pt
20160211;4559;SG;Roberson, Andre;;0;$3,000;okc;H;nor;121;95;NA;0pt
20160211;4320;PG;Vasquez, Greivis;;0;$3,400;mil;H;was;99;92;NA;0pt
20160211;3853;SG;Anderson, Alan;;0;$3,000;was;A;mil;92;99;NA;0pt
20160211;4077;SG;Gordon, Eric;;0;$4,600;nor;A;okc;95;121;NA;0pt
20160211;4300;SG;Neal, Gary;;0;$3,200;was;A;mil;92;99;NA;
20160211;4621;SF;Antetokounmpo, Giannis;1;40.75;$7,100;mil;H;was;99;92;36.77;17pt 13rb 3as 1bl 2to 1trey 6-16fg 4-5ft
20160211;4104;PF;Ibaka, Serge;1;39.25;$5,300;okc;H;nor;121;95;30.15;18pt 7rb 3as 1st 3bl 1to 1trey 7-15fg 3-3ft
20160211;3986;SF;Durant, Kevin;1;37.25;$10,400;okc;H;nor;121;95;30.15;23pt 3rb 6as 1st 4to 3trey 10-17fg
20160211;4728;PF;Parker, Jabari;1;34.25;$5,000;mil;H;was;99;92;40.70;17pt 9rb 4as 1st 4to 7-11fg 3-6ft
20160211;4482;PF;Davis, Anthony;1;33.25;$9,700;nor;A;okc;95;121;30.88;23pt 3rb 2as 2st 1to 8-14fg 7-12ft
20160211;4653;SF;Porter, Otto;1;26;$5,500;was;A;mil;92;99;37.98;14pt 4rb 2as 1st 1bl 1to 1trey 6-15fg 1-2ft
20160211;3408;PF;Hilario, Nene;;24.5;$4,100;was;A;mil;92;99;23.42;14pt 6rb 2as 4-8fg 6-6ft
20160211;3985;SF;Dudley, Jared;1;22.75;$4,500;was;A;mil;92;99;38.53;6pt 7rb 3as 2bl 1to 3-8fg
20160211;4460;SF;Singler, Kyle;;13;$3,100;okc;H;nor;121;95;21.93;6pt 2rb 1st 1bl 1to 2trey 2-4fg
20160211;4226;SF;Cunningham, Dante;1;12;$3,100;nor;A;okc;95;121;27.18;6pt 2rb 1as 1st 2-4fg 2-2ft
20160211;4085;PF;Anderson, Ryan;;10.25;$5,700;nor;A;okc;95;121;21.07;4pt 5rb 2-12fg
20160211;4239;SF;Gee, Alonzo;1;8.75;$3,200;nor;A;okc;95;121;32.70;4pt 1rb 1as 1st 2-5fg
20160211;4725;PF;McGary, Mitch;;8.5;$3,000;okc;H;nor;121;95; 3.72;4pt 2rb 1st 2-3fg
20160211;3895;SF;Novak, Steve;;7.75;$3,000;okc;H;nor;121;95; 2.30;6pt 1rb 1to 2trey 2-3fg
20160211;4264;SF;Babbitt, Luke;;7.5;$3,000;nor;A;okc;95;121; 8.93;3pt 2rb 1st 1-4fg 1-2ft
20160211;4828;SF;Oubre, Kelly;;3.25;$3,000;was;A;mil;92;99; 7.97;2pt 1rb 1-3fg
20160211;3406;PF;Gooden, Drew;;0;$3,000;was;A;mil;92;99; 1.53;0pt 0-1fg
20160211;4544;PF;Copeland, Chris;;0;$3,000;mil;H;was;99;92;DNP;0pt
20160211;4721;PF;O'Bryant, Johnny;;0;$3,000;mil;H;was;99;92;DNP;0pt
20160211;4525;PF;Henson, John;;0;$3,900;mil;H;was;99;92;DNP;
20160211;3640;PF;Humphries, Kris;;0;$3,100;was;A;mil;92;99;NA;
20160211;4764;SF;Inglis, Damien;;0;$3,000;mil;H;was;99;92;NA;0pt
20160211;4880;SF;Huestis, Josh;;0;$3,000;okc;H;nor;121;95;NA;0pt
20160211;4305;SF;Pondexter, Quincy;;0;$3,000;nor;A;okc;95;121;NA;0pt
20160211;4442;C;Kanter, Enes;;30.5;$5,100;okc;H;nor;121;95;26.65;11pt 12rb 1as 1bl 1to 3-6fg 5-8ft
20160211;3756;C;Gortat, Marcin;1;30;$6,700;was;A;mil;92;99;23.13;14pt 10rb 1as 1st 3to 7-13fg
