Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151203;4420;PG;Thomas, Isaiah;1;51;$7,500;bos;A;sac;114;97;34.15;21pt 6rb 9as 4st 1to 3trey 8-14fg 2-2ft
20151203;4211;SG;DeRozan, DeMar;1;47.75;$7,100;tor;H;den;105;106;38.20;34pt 5rb 5as 14-26fg 6-6ft
20151203;3891;PG;Lowry, Kyle;1;47.5;$8,500;tor;H;den;105;106;36.65;16pt 6rb 8as 4st 2bl 3to 3trey 4-16fg 5-7ft
20151203;4523;PG;Lillard, Damian;1;47.25;$9,200;por;H;ind;123;111;35.13;26pt 3rb 9as 1st 1bl 5to 5trey 6-15fg 9-9ft
20151203;4079;PG;Westbrook, Russell;1;40.25;$10,400;okc;A;mia;95;97;34.45;25pt 5rb 7as 1st 7to 8-18fg 9-9ft
20151203;3571;SG;Wade, Dwyane;1;40;$6,800;mia;H;okc;97;95;33.13;28pt 4rb 4as 1st 2to 11-21fg 6-9ft
20151203;4657;SG;McCollum, C.J.;1;39.25;$6,400;por;H;ind;123;111;32.90;21pt 5rb 5as 2st 2to 3trey 7-20fg 4-4ft
20151203;4026;SG;Stuckey, Rodney;;38.25;$3,900;ind;A;por;111;123;31.17;17pt 5rb 6as 3st 1to 1trey 4-11fg 8-8ft
20151203;4441;SG;Burks, Alec;;36.75;$5,100;uta;H;orl;94;103;29.43;21pt 5rb 3as 2bl 1to 3trey 6-12fg 6-8ft
20151203;4522;SG;Barton, Will;;35.5;$5,800;den;A;tor;106;105;31.30;22pt 4rb 4as 1bl 2to 3trey 6-13fg 7-7ft
20151203;4092;PG;Dragic, Goran;1;32.75;$4,900;mia;H;okc;97;95;36.48;14pt 3rb 7as 2st 1to 2trey 6-11fg
20151203;3313;PG;Parker, Tony;1;32.75;$5,300;sas;A;mem;103;83;23.58;17pt 7rb 5as 1to 8-12fg 1-2ft
20151203;4269;SG;Bradley, Avery;1;31.75;$6,500;bos;A;sac;114;97;29.43;20pt 3rb 1as 3st 3to 4trey 7-15fg 2-2ft
20151203;4699;PG;Payton, Elfrid;1;31.25;$6,100;orl;A;uta;103;94;32.68;14pt 3rb 7as 2st 2to 6-14fg 2-2ft
20151203;3979;PG;Conley, Mike;1;30.75;$6,700;mem;H;sas;83;103;28.25;15pt 5rb 4as 2bl 1to 5-13fg 5-5ft
20151203;4088;PG;Chalmers, Mario;;28.25;$3,900;mem;H;sas;83;103;19.90;15pt 5rb 2as 2st 1to 1trey 3-11fg 8-8ft
20151203;4627;SG;Oladipo, Victor;;27.25;$6,600;orl;A;uta;103;94;24.00;14pt 7rb 2as 1bl 2to 1trey 5-13fg 3-3ft
20151203;4405;PG;Joseph, Cory;;27;$3,900;tor;H;den;105;106;28.23;15pt 4rb 2as 2st 1to 1trey 6-9fg 2-3ft
20151203;4615;PG;Burke, Trey;;25.75;$3,400;uta;H;orl;94;103;33.70;13pt 3rb 6as 3to 3trey 5-15fg
20151203;3021;SG;Ginobili, Manu;;24.25;$4,100;sas;A;mem;103;83;22.22;13pt 3rb 4as 1st 3to 2trey 4-7fg 3-4ft
20151203;4102;PG;Hill, George;1;23.75;$6,000;ind;A;por;111;123;28.03;18pt 1rb 3as 2to 2trey 7-17fg 2-2ft
20151203;3872;PG;Rondo, Rajon;1;23.25;$8,800;sac;H;bos;97;114;23.97;5pt 3rb 8as 2st 4to 1trey 2-6fg
20151203;4515;SG;Waiters, Dion;;22.25;$4,200;okc;A;mia;95;97;26.70;13pt 3rb 2as 1st 1trey 6-9fg
20151203;4228;PG;Collison, Darren;;21.75;$4,400;sac;H;bos;97;114;26.43;12pt 1rb 5as 1bl 2to 3-8fg 6-6ft
20151203;4773;PG;Mudiay, Emmanuel;1;21.25;$5,500;den;A;tor;106;105;31.58;5pt 3rb 9as 3to 1trey 2-9fg
20151203;4561;SG;Crabbe, Allen;;21;$3,300;por;H;ind;123;111;24.85;18pt 1st 2to 4trey 7-10fg
20151203;4559;SG;Roberson, Andre;1;19.25;$3,100;okc;A;mia;95;97;30.23;2pt 9rb 2st 1bl 1-3fg
20151203;3858;PG;Foye, Randy;1;19;$3,200;den;A;tor;106;105;36.25;12pt 2rb 4as 4to 1trey 3-9fg 5-5ft
20151203;3656;PG;Nelson, Jameer;;17.75;$3,600;den;A;tor;106;105;28.17;2pt 5rb 7as 2to 1-3fg
20151203;4756;SG;Johnson, Tyler;;17.75;$3,700;mia;H;okc;97;95;17.88;8pt 1rb 3as 2st 3-5fg 2-3ft
20151203;4589;SG;McLemore, Ben;1;17.5;$3,500;sac;H;bos;97;114;24.75;11pt 4rb 1as 3-6fg 5-6ft
20151203;4318;SG;Turner, Evan;;14.25;$4,800;bos;A;sac;114;97;26.95;6pt 1rb 4as 1st 2to 2-6fg 2-3ft
