Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160206;4079;PG;Westbrook, Russell;1;55.75;$11,200;okc;A;gsw;108;116;37.40;27pt 3rb 12as 3st 3to 2trey 8-22fg 9-9ft
20160206;4173;PG;Curry, Stephen;1;55;$10,800;gsw;H;okc;116;108;37.70;26pt 6rb 10as 3st 3to 1trey 10-25fg 5-5ft
20160206;4224;SG;Harden, James;1;52.5;$10,400;hou;H;por;79;96;35.55;33pt 8rb 3as 3st 1bl 10to 4trey 7-18fg 15-18ft
20160206;4321;PG;Wall, John;1;51;$9,700;was;A;cha;104;108;39.63;23pt 6rb 10as 2st 2to 2trey 7-17fg 7-8ft
20160206;3814;PG;Williams, Deron;1;45.5;$5,600;dal;A;mem;114;110;37.77;22pt 2rb 11as 1st 2trey 8-20fg 4-6ft
20160206;4523;PG;Lillard, Damian;1;44;$9,200;por;A;hou;96;79;36.22;21pt 4rb 10as 1st 4to 3trey 7-20fg 4-4ft
20160206;4379;PG;Irving, Kyrie;1;42.5;$6,900;cle;H;nor;99;84;37.05;29pt 4rb 3as 2st 3to 3trey 11-21fg 4-4ft
20160206;4073;PG;Rose, Derrick;1;41.25;$6,500;chi;A;min;105;112;32.95;18pt 5rb 10as 1st 3to 6-20fg 6-7ft
20160206;4440;PG;Walker, Kemba;1;40.25;$8,300;cha;H;was;108;104;35.37;23pt 5rb 5as 1st 1to 4trey 8-20fg 3-4ft
20160206;4668;PG;Clarkson, Jordan;1;36.5;$5,300;lal;A;sas;102;106;36.02;21pt 6rb 4as 1st 1to 1trey 9-14fg 2-2ft
20160206;4370;PG;Cole, Norris;1;36.5;$5,900;nor;A;cle;84;99;34.42;26pt 2rb 5as 1st 5to 2trey 10-19fg 4-4ft
20160206;4657;SG;McCollum, C.J.;1;36.25;$7,200;por;A;hou;96;79;39.88;16pt 7rb 2as 4st 1bl 5to 2trey 6-13fg 2-3ft
