Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160219;4523;PG;Lillard, Damian;1;78;$9,200;por;H;gsw;137;105;31.10;51pt 7as 6st 9trey 18-28fg 6-7ft
20160219;3872;PG;Rondo, Rajon;1;61.5;$8,300;sac;H;den;116;110;39.47;24pt 10rb 9as 5st 4to 4trey 8-16fg 4-6ft
20160219;4079;PG;Westbrook, Russell;1;60.75;$11,100;okc;H;ind;98;101;37.15;23pt 3rb 18as 2st 1bl 2to 1trey 10-17fg 2-2ft
20160219;4224;SG;Harden, James;1;59;$10,600;hou;A;pho;116;100;33.40;27pt 10rb 7as 3st 1bl 2to 1trey 6-16fg 14-17ft
20160219;4212;PG;Holiday, Jrue;;53.75;$6,900;nor;H;phi;121;114;33.42;24pt 3rb 12as 4st 4to 1trey 8-17fg 7-8ft
20160219;4173;PG;Curry, Stephen;1;48.25;$10,800;gsw;A;por;105;137;26.30;31pt 3rb 5as 2st 3to 7trey 12-23fg
20160219;4321;PG;Wall, John;1;48;$9,600;was;H;det;98;86;34.88;22pt 8rb 8as 1st 1bl 2to 2trey 8-17fg 4-4ft
20160219;3891;PG;Lowry, Kyle;1;47.25;$8,400;tor;A;chi;106;116;37.02;27pt 3rb 8as 1st 1bl 1to 2trey 9-18fg 7-8ft
20160219;4092;PG;Dragic, Goran;1;46.25;$5,700;mia;A;atl;115;111;33.48;17pt 5rb 10as 4st 4to 1trey 6-14fg 4-5ft
20160219;4627;SG;Oladipo, Victor;1;45;$6,400;orl;H;dal;110;104;41.55;17pt 14rb 3as 2st 2to 3trey 6-18fg 2-2ft
20160219;3814;PG;Williams, Deron;1;45;$5,900;dal;A;orl;104;110;41.63;25pt 4rb 7as 1st 1bl 4to 5trey 9-18fg 2-3ft
20160219;3979;PG;Conley, Mike;1;44;$6,500;mem;H;min;109;104;38.37;25pt 4rb 7as 2st 3to 2trey 10-19fg 3-4ft
20160219;4440;PG;Walker, Kemba;1;43;$8,000;cha;A;mil;98;95;40.27;25pt 6rb 4as 2st 3to 4trey 8-16fg 5-7ft
20160219;3745;SG;Ellis, Monta;1;40.5;$6,000;ind;A;okc;101;98;38.43;27pt 2rb 3as 3st 2to 3trey 10-16fg 4-7ft
20160219;4435;PG;Sloan, Donald;1;40.5;$4,200;bkn;H;nyk;109;98;30.10;14pt 10rb 4as 2st 1bl 1to 2trey 5-8fg 2-2ft
20160219;4490;SG;Middleton, Khris;1;40;$7,200;mil;H;cha;95;98;39.28;20pt 4rb 7as 2st 1bl 6to 3trey 6-17fg 5-7ft
20160219;4420;PG;Thomas, Isaiah;1;39.5;$7,900;bos;A;uta;93;111;32.33;25pt 2rb 6as 1st 2trey 7-19fg 9-10ft
