Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160207;3872;PG;Rondo, Rajon;1;54.75;$8,000;sac;A;bos;119;128;39.03;14pt 5rb 15as 6st 4to 1trey 5-10fg 3-4ft
20160207;4420;PG;Thomas, Isaiah;1;47;$7,500;bos;H;sac;128;119;28.42;22pt 4rb 9as 2st 1bl 1to 2trey 8-18fg 4-5ft
20160207;4522;SG;Barton, Will;;45.75;$5,700;den;A;nyk;101;96;28.62;19pt 11rb 5as 1st 1bl 7-12fg 5-6ft
20160207;4699;PG;Payton, Elfrid;1;40;$5,000;orl;H;atl;96;94;32.58;12pt 4rb 12as 1st 1bl 3to 2trey 5-10fg
20160207;3786;PG;Paul, Chris;1;37.5;$9,400;lac;A;mia;100;93;34.00;22pt 2rb 7as 1st 1to 2trey 8-23fg 4-4ft
20160207;4269;SG;Bradley, Avery;1;35.75;$5,500;bos;H;sac;128;119;34.13;25pt 3rb 3as 1to 6trey 9-16fg 1-2ft
20160207;4773;PG;Mudiay, Emmanuel;1;34.5;$5,600;den;A;nyk;101;96;31.77;15pt 4rb 9as 2trey 6-18fg 1-4ft
20160207;4221;PG;Teague, Jeff;1;33.75;$6,000;atl;A;orl;94;96;34.67;24pt 1rb 5as 1st 5to 3trey 10-17fg 1-1ft
20160207;4627;SG;Oladipo, Victor;1;32.75;$6,900;orl;H;atl;96;94;44.42;19pt 5rb 3as 1st 1bl 3to 1trey 9-13fg
20160207;4468;SG;Fournier, Evan;1;32.75;$4,500;orl;H;atl;96;94;42.83;21pt 5rb 1as 2st 3to 3trey 7-14fg 4-4ft
20160207;4092;PG;Dragic, Goran;1;30.25;$5,400;mia;H;lac;93;100;34.73;17pt 5rb 5as 4to 3trey 7-13fg
20160207;3970;SG;Afflalo, Arron;1;29.5;$5,100;nyk;H;den;96;101;40.03;15pt 6rb 3as 1st 1trey 6-8fg 2-2ft
20160207;4318;SG;Turner, Evan;;29.5;$5,400;bos;H;sac;128;119;26.88;11pt 4rb 9as 1bl 4to 4-8fg 3-3ft
20160207;4228;PG;Collison, Darren;;29;$4,800;sac;A;bos;119;128;28.48;16pt 2rb 4as 2st 1to 2trey 6-11fg 2-2ft
20160207;3547;SG;Korver, Kyle;1;26.5;$4,100;atl;A;orl;94;96;34.63;10pt 6rb 2as 2st 1bl 2to 2trey 4-10fg
20160207;3974;SG;Belinelli, Marco;1;26.5;$4,600;sac;A;bos;119;128;37.68;16pt 4rb 2as 1st 1to 2trey 7-17fg
20160207;3571;SG;Wade, Dwyane;1;25.25;$7,200;mia;H;lac;93;100;32.20;17pt 3rb 3as 1st 4to 7-20fg 3-5ft
20160207;3116;SG;Crawford, Jamal;;24.75;$4,800;lac;A;mia;100;93;34.27;20pt 1rb 2as 1to 2trey 7-19fg 4-5ft
20160207;3740;PG;Calderon, Jose;1;21.5;$4,400;nyk;H;den;96;101;29.93;11pt 4rb 3as 1to 3trey 4-6fg
20160207;4677;PG;Smart, Marcus;;20.25;$5,000;bos;H;sac;128;119;28.55;8pt 5rb 4as 2to 2trey 3-9fg
20160207;3861;SG;Redick, J.J.;1;20.25;$4,900;lac;A;mia;100;93;32.18;14pt 1rb 1as 2st 2to 1trey 5-11fg 3-3ft
20160207;4678;SG;Harris, Gary;1;15.5;$4,400;den;A;nyk;101;96;40.23;4pt 4rb 3as 1st 2-9fg
20160207;3760;SG;Green, Gerald;;12.25;$3,600;mia;H;lac;93;100;28.83;7pt 3rb 1st 1to 3-8fg 1-2ft
20160207;4595;PG;Schroder, Dennis;;12;$5,000;atl;A;orl;94;96;13.33;6pt 4rb 1as 2to 1trey 1-7fg 3-4ft
20160207;4735;SG;Galloway, Langston;;10.25;$5,000;nyk;H;den;96;101;20.77;6pt 3rb 1to 2trey 2-6fg
20160207;3678;PG;Udrih, Beno;;9.75;$3,100;mia;H;lac;93;100;13.27;6pt 1rb 2as 1to 2-4fg 2-2ft
20160207;4546;PG;Prigioni, Pablo;;8.25;$3,100;lac;A;mia;100;93;14.08;2pt 1rb 2as 1st 1-3fg
20160207;4873;PG;Grant, Jerian;;8;$3,000;nyk;H;den;96;101;11.42;2pt 3as 1st 1to 1-1fg
20160207;4262;SG;Anderson, James;1;8;$3,000;sac;A;bos;119;128;17.75;2pt 2rb 2bl 1to 1-2fg
20160207;4564;PG;Curry, Seth;;7.5;$3,000;sac;A;bos;119;128; 3.95;3pt 1st 1bl 1trey 1-1fg
20160207;3858;PG;Foye, Randy;;7.5;$3,200;den;A;nyk;101;96;16.75;2pt 2rb 1as 1st 1to 1-2fg
20160207;3681;SG;Vujacic, Sasha;;4.75;$3,100;nyk;H;den;96;101; 9.53;3pt 1rb 1trey 1-4fg
20160207;4776;SG;Hezonja, Mario;;4.75;$3,300;orl;H;atl;96;94;14.20;0pt 1rb 2as 1bl 3to 0-5fg
20160207;4694;PG;Napier, Shabazz;;3.25;$3,000;orl;H;atl;96;94; 9.97;0pt 1rb 1st 0-2fg
20160207;4628;SG;Hardaway Jr., Tim;;1.5;$3,100;atl;A;orl;94;96;11.20;0pt 1as 0-1fg
20160207;3141;SG;Miller, Mike;;0;$3,000;den;A;nyk;101;96; 5.08;0pt
20160207;4589;SG;McLemore, Ben;;0;$3,400;sac;A;bos;119;128;DNP;0pt
20160207;4788;SG;Richardson, Josh;;0;$3,000;mia;H;lac;93;100;DNP;0pt
20160207;4823;PG;Rozier, Terry;;0;$3,000;bos;H;sac;128;119;DNP;0pt
20160207;4865;SG;Patterson, Lamar;;0;$3,000;atl;A;orl;94;96;DNP;0pt
20160207;4738;PG;Appling, Keith;;0;$3,000;orl;H;atl;96;94;DNP;0pt
20160207;4685;SG;Wilcox, C.J.;;0;$3,000;lac;A;mia;100;93;DNP;0pt
20160207;4377;PG;Mack, Shelvin;;0;$3,000;atl;A;orl;94;96;DNP;0pt
20160207;4825;SG;Hunter, R.J.;;0;$3,000;bos;H;sac;128;119;DNP;0pt
20160207;4558;SG;Holiday, Justin;;0;$3,000;atl;A;orl;94;96;NA;0pt
20160207;4756;SG;Johnson, Tyler;;0;$3,900;mia;H;lac;93;100;NA;0pt
20160207;4056;PG;Watson, C.J.;;0;$3,000;orl;H;atl;96;94;NA;0pt
20160207;4483;SG;Rivers, Austin;;0;$3,000;lac;A;mia;100;93;NA;0pt
20160207;3656;PG;Nelson, Jameer;;0;$4,000;den;A;nyk;101;96;NA;0pt
20160207;4679;SG;Young, James;;0;$3,000;bos;H;sac;128;119;NA;0pt
20160207;4274;PF;Cousins, DeMarcus;1;47.75;$11,200;sac;A;bos;119;128;35.98;31pt 7rb 6as 5to 3trey 11-25fg 6-8ft
20160207;4705;PF;Gordon, Aaron;1;46.75;$5,500;orl;H;atl;96;94;33.93;11pt 13rb 4as 2st 4bl 3-11fg 5-6ft
20160207;4871;PF;Porzingis, Kristaps;1;45.25;$7,000;nyk;H;den;96;101;34.55;21pt 13rb 2as 2bl 2to 1trey 10-23fg
20160207;4507;SF;Bazemore, Kent;1;38;$5,200;atl;A;orl;94;96;32.75;23pt 8rb 1as 2st 4to 3trey 8-17fg 4-4ft
20160207;3510;SF;Anthony, Carmelo;1;37.5;$8,500;nyk;H;den;96;101;34.88;21pt 6rb 7as 3to 7-19fg 7-8ft
20160207;3904;PF;Millsap, Paul;1;36.75;$7,900;atl;A;orl;94;96;34.43;14pt 9rb 2as 2st 2bl 1trey 5-14fg 3-4ft
20160207;4082;SF;Gallinari, Danilo;1;28.5;$6,900;den;A;nyk;101;96;36.58;19pt 4rb 1as 1st 2trey 4-13fg 9-10ft
20160207;3768;PF;Johnson, Amir;1;28.25;$4,600;bos;H;sac;128;119;19.40;8pt 9rb 4as 2st 2to 4-6fg
20160207;3629;SF;Deng, Luol;1;27;$4,600;mia;H;lac;93;100;39.85;15pt 8rb 1as 1trey 5-9fg 4-5ft
20160207;3521;PF;Bosh, Chris;1;26.75;$7,100;mia;H;lac;93;100;31.98;17pt 5rb 2as 2to 3trey 5-17fg 4-7ft
20160207;4209;SF;Casspi, Omri;;24.5;$5,200;sac;A;bos;119;128;29.40;13pt 4rb 3as 1st 1to 1trey 6-16fg
