Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151125;4079;PG;Westbrook, Russell;1;64;$11,300;okc;H;bkn;110;99;35.23;27pt 6rb 13as 5st 3to 10-16fg 7-8ft
20151125;4224;SG;Harden, James;1;62.25;$10,300;hou;H;mem;93;102;40.90;40pt 5rb 5as 3st 1bl 4to 5trey 12-19fg 11-11ft
20151125;4382;PG;Knight, Brandon;1;60;$8,200;pho;H;nor;114;120;42.38;29pt 4rb 10as 4st 1to 4trey 10-21fg 5-8ft
20151125;3891;PG;Lowry, Kyle;1;50.75;$8,500;tor;H;cle;103;99;37.58;27pt 3rb 6as 4st 1bl 2trey 11-17fg 3-5ft
20151125;3786;PG;Paul, Chris;1;48.25;$8,500;lac;H;uta;91;102;34.93;24pt 5rb 8as 3st 2to 2trey 10-15fg 2-2ft
20151125;4420;PG;Thomas, Isaiah;1;46.5;$7,700;bos;H;phi;84;80;38.50;30pt 4rb 6as 1st 3to 4trey 11-21fg 4-4ft
20151125;4315;PG;Smith, Ishmael;;46.25;$6,200;nor;A;pho;120;114;35.53;20pt 5rb 11as 1st 2to 2trey 9-16fg
20151125;3872;PG;Rondo, Rajon;1;42.25;$9,300;sac;A;mil;129;118;38.53;10pt 9rb 13as 1bl 4to 5-10fg
20151125;4321;PG;Wall, John;1;39.75;$8,300;was;A;cha;87;101;35.55;14pt 5rb 6as 6st 5to 2trey 6-18fg
20151125;4221;PG;Teague, Jeff;1;39.25;$6,900;atl;A;min;95;99;33.77;22pt 5rb 5as 2st 2to 1trey 8-17fg 5-7ft
20151125;3313;PG;Parker, Tony;1;37.5;$5,100;sas;H;dal;88;83;35.47;16pt 8rb 8as 1to 7-11fg 2-2ft
20151125;4699;PG;Payton, Elfrid;1;36.5;$6,100;orl;H;nyk;100;91;35.55;12pt 6rb 11as 2to 6-12fg 0-1ft
20151125;4490;SG;Middleton, Khris;1;36.5;$5,400;mil;H;sac;118;129;24.25;21pt 2rb 6as 1st 1to 5trey 8-15fg 0-1ft
20151125;3740;PG;Calderon, Jose;1;36.25;$4,000;nyk;A;orl;91;100;34.85;23pt 3rb 4as 1st 1to 4trey 8-14fg 3-4ft
20151125;3814;PG;Williams, Deron;1;35.25;$5,900;dal;A;sas;83;88;36.42;8pt 5rb 9as 3st 1bl 1to 4-16fg
20151125;4369;PG;Jackson, Reggie;1;35;$7,400;det;H;mia;104;81;26.23;18pt 4rb 7as 1to 4trey 7-12fg
20151125;4514;SG;Lamb, Jeremy;;34.75;$4,600;cha;H;was;101;87;31.80;18pt 7rb 3as 1st 1bl 3to 2trey 6-12fg 4-4ft
20151125;4211;SG;DeRozan, DeMar;1;33.75;$7,200;tor;H;cle;103;99;40.32;20pt 3rb 4as 1st 1bl 1to 1trey 7-16fg 5-7ft
20151125;4076;PG;Bayless, Jerryd;;33.5;$4,400;mil;H;sac;118;129;35.92;13pt 4rb 4as 4st 3trey 4-8fg 2-3ft
20151125;4266;SG;Bledsoe, Eric;1;33.5;$8,400;pho;H;nor;114;120;37.40;18pt 2rb 7as 2bl 4to 1trey 5-16fg 7-7ft
20151125;4706;PG;LaVine, Zach;;33.25;$4,900;min;H;atl;99;95;26.88;18pt 5rb 6as 2to 2trey 7-13fg 2-2ft
20151125;4627;SG;Oladipo, Victor;;32.5;$6,700;orl;H;nyk;100;91;26.18;24pt 4rb 2as 1trey 5-15fg 13-15ft
20151125;4318;SG;Turner, Evan;;32.25;$5,100;bos;H;phi;84;80;35.98;16pt 9rb 3as 1bl 3to 6-18fg 4-4ft
20151125;4212;PG;Holiday, Jrue;1;30.5;$4,400;nor;A;pho;120;114;25.02;19pt 2rb 5as 1bl 2to 1trey 6-15fg 6-6ft
20151125;4077;SG;Gordon, Eric;1;30.25;$6,300;nor;A;pho;120;114;34.72;23pt 1rb 3as 1to 4trey 6-11fg 7-7ft
20151125;3669;SG;Smith, J.R.;1;29;$5,200;cle;A;tor;99;103;35.55;15pt 2rb 4as 2st 3trey 6-13fg
20151125;3547;SG;Korver, Kyle;1;28.25;$4,500;atl;A;min;95;99;36.00;11pt 9rb 1as 2st 2to 3trey 3-6fg 2-2ft
