Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160127;4367;SG;Thompson, Klay;1;59.75;$7,000;gsw;H;dal;127;107;31.55;45pt 5rb 1as 2bl 1to 7trey 14-20fg 10-10ft
20160127;4079;PG;Westbrook, Russell;1;57.5;$10,600;okc;A;min;126;123;36.67;24pt 8rb 15as 4to 3trey 7-13fg 7-7ft
20160127;4269;SG;Bradley, Avery;1;44.25;$5,800;bos;H;den;111;103;39.08;27pt 3rb 1as 4st 1bl 1to 5trey 11-20fg
20160127;4706;PG;LaVine, Zach;;43.5;$4,500;min;H;okc;123;126;29.43;35pt 2rb 1as 1st 5trey 14-17fg 2-5ft
20160127;4193;SG;Green, Danny;1;41;$4,100;sas;H;hou;130;99;28.07;18pt 6rb 3as 3st 1bl 6trey 6-9fg
20160127;4173;PG;Curry, Stephen;1;39;$10,700;gsw;H;dal;127;107;31.80;14pt 2rb 9as 3st 1bl 1to 3trey 4-11fg 3-3ft
20160127;4744;SG;Hood, Rodney;1;38.5;$5,900;uta;H;cha;102;73;31.17;24pt 4rb 4as 1st 1to 4trey 8-16fg 4-4ft
20160127;3786;PG;Paul, Chris;1;37.5;$9,700;lac;A;atl;85;83;32.82;11pt 4rb 10as 3st 2to 5-15fg 1-1ft
20160127;4522;SG;Barton, Will;;37.25;$5,600;den;A;bos;103;111;26.25;23pt 5rb 4as 1bl 3to 3trey 8-12fg 4-6ft
20160127;3669;SG;Smith, J.R.;1;37.25;$5,400;cle;H;pho;115;93;23.12;18pt 3rb 4as 4st 1to 4trey 7-11fg
20160127;4369;PG;Jackson, Reggie;1;37;$7,000;det;H;phi;110;97;31.02;27pt 2rb 3as 1st 2to 4trey 9-18fg 5-5ft
20160127;3313;PG;Parker, Tony;1;31.25;$5,300;sas;H;hou;130;99;23.17;15pt 3rb 7as 1st 7-13fg 1-1ft
20160127;4318;SG;Turner, Evan;;30.5;$4,600;bos;H;den;111;103;29.97;14pt 4rb 6as 2st 3to 7-11fg
20160127;4678;SG;Harris, Gary;1;27.25;$4,600;den;A;bos;103;111;32.82;15pt 7rb 2st 2to 1trey 4-7fg 6-6ft
20160127;4414;PG;Rubio, Ricky;1;27;$6,400;min;H;okc;123;126;30.10;4pt 2rb 10as 3st 1to 1-6fg 2-3ft
20160127;4224;SG;Harden, James;1;26.75;$10,000;hou;A;sas;99;130;27.60;20pt 3rb 2as 1bl 5to 1trey 5-10fg 9-9ft
20160127;3116;SG;Crawford, Jamal;;26.75;$4,200;lac;A;atl;85;83;29.13;21pt 1rb 2as 1st 2to 1trey 9-16fg 2-2ft
20160127;4704;SG;Wiggins, Andrew;1;26.75;$6,600;min;H;okc;123;126;37.30;20pt 1rb 4as 1to 8-14fg 4-6ft
20160127;4885;SG;Booker, Devin;1;26.75;$5,500;pho;A;cle;93;115;33.52;16pt 3rb 5as 2to 1trey 4-9fg 7-8ft
20160127;3547;SG;Korver, Kyle;1;25.75;$4,500;atl;H;lac;83;85;31.82;14pt 3rb 3as 1bl 1to 4trey 4-5fg 2-2ft
20160127;4315;PG;Smith, Ishmael;1;25.25;$7,400;phi;A;det;97;110;31.30;13pt 3rb 6as 1bl 6to 1trey 6-18fg
20160127;4221;PG;Teague, Jeff;1;25.25;$5,500;atl;H;lac;83;85;31.35;16pt 3rb 2as 2st 5to 2trey 7-10fg
20160127;3882;PG;Barea, Jose;;24.75;$3,600;dal;A;gsw;107;127;25.05;14pt 3rb 5as 1to 7-11fg
20160127;4593;SG;Goodwin, Archie;1;24;$4,800;pho;A;cle;93;115;30.08;12pt 2rb 5as 2st 5to 1trey 3-10fg 5-6ft
20160127;4440;PG;Walker, Kemba;1;23.25;$8,800;cha;A;uta;73;102;30.08;15pt 5rb 1as 1st 4to 1trey 7-11fg 0-1ft
20160127;4420;PG;Thomas, Isaiah;1;23.25;$7,800;bos;H;den;111;103;30.52;16pt 1rb 5as 4to 1trey 5-13fg 5-6ft
20160127;4616;SG;Caldwell-Pope, Kentavious;1;22.5;$5,700;det;H;phi;110;97;37.73;14pt 4rb 1st 1bl 1to 4-11fg 6-7ft
20160127;3747;SG;Felton, Raymond;1;22.25;$3,900;dal;A;gsw;107;127;35.38;12pt 3rb 4as 1to 2trey 5-12fg 0-1ft
20160127;4379;PG;Irving, Kyrie;1;22;$6,500;cle;H;pho;115;93;22.42;8pt 4rb 3as 3st 3to 4-11fg
20160127;3814;PG;Williams, Deron;1;21.5;$6,100;dal;A;gsw;107;127;28.83;12pt 2rb 3as 1st 1to 2trey 5-13fg
20160127;4534;SG;Thompson, Hollis;;20.25;$3,600;phi;A;det;97;110;33.50;12pt 5rb 1st 2to 2trey 5-9fg
20160127;4515;SG;Waiters, Dion;1;19.5;$3,900;okc;A;min;126;123;34.72;16pt 1as 4trey 6-14fg
20160127;4773;PG;Mudiay, Emmanuel;1;19.5;$5,800;den;A;bos;103;111;26.18;13pt 2rb 4as 5to 1trey 4-10fg 4-4ft
20160127;4483;SG;Rivers, Austin;;18.5;$3,100;lac;A;atl;85;83;19.62;8pt 4rb 1as 2st 4-9fg
20160127;4245;PG;Mills, Patty;;18.25;$3,700;sas;H;hou;130;99;15.33;9pt 3rb 4as 2to 1trey 4-9fg
20160127;4164;SG;Matthews, Wes;1;17.5;$5,300;dal;A;gsw;107;127;33.28;9pt 3as 2st 1to 1trey 4-12fg
20160127;4586;PG;McCallum, Ray;;17.25;$3,000;sas;H;hou;130;99; 9.52;8pt 3rb 3as 2trey 3-5fg
20160127;4610;PG;Dellavedova, Matthew;;17.25;$4,000;cle;H;pho;115;93;19.40;3pt 3rb 7as 1to 1trey 1-6fg
20160127;4234;PG;Beverley, Patrick;1;17;$4,200;hou;A;sas;99;130;26.17;9pt 2rb 1as 1st 1bl 4-7fg 1-2ft
20160127;4677;PG;Smart, Marcus;;17;$5,100;bos;H;den;111;103;27.67;4pt 2rb 3as 3st 0-5fg 4-4ft
20160127;3054;PG;Terry, Jason;;16.75;$3,200;hou;A;sas;99;130;20.40;10pt 3rb 1as 3trey 3-7fg 1-1ft
20160127;4831;PG;McConnell, T.J.;;16.5;$3,200;phi;A;det;97;110;16.70;6pt 2rb 6as 2to 3-4fg
20160127;4485;PG;Roberts, Brian;;16.25;$3,000;cha;A;uta;73;102;12.00;13pt 1rb 1as 1to 2trey 3-4fg 5-5ft
