Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151214;4369;PG;Jackson, Reggie;1;60.75;$7,200;det;H;lac;103;105;39.13;34pt 11rb 7as 1st 4to 2trey 9-18fg 14-16ft
20151214;4207;SG;Evans, Tyreke;1;52;$7,000;nor;A;por;101;105;38.38;19pt 12rb 5as 4st 1bl 3to 1trey 7-15fg 4-5ft
20151214;4266;SG;Bledsoe, Eric;1;50.25;$8,400;pho;A;dal;94;104;36.97;23pt 5rb 7as 3st 2bl 2to 3trey 7-17fg 6-7ft
20151214;3979;PG;Conley, Mike;1;45;$6,200;mem;H;was;112;95;37.42;18pt 4rb 11as 2st 2to 2trey 7-14fg 2-2ft
20151214;4522;SG;Barton, Will;;44.75;$6,200;den;H;hou;114;108;33.12;23pt 9rb 3as 3st 2to 2trey 8-18fg 5-5ft
20151214;4224;SG;Harden, James;1;44.25;$10,800;hou;A;den;108;114;34.38;24pt 3rb 6as 3st 2to 5trey 9-20fg 1-3ft
20151214;3786;PG;Paul, Chris;1;41.25;$8,100;lac;A;det;105;103;37.97;13pt 5rb 12as 2st 3to 6-16fg 1-1ft
20151214;4523;PG;Lillard, Damian;1;40.75;$8,800;por;H;nor;105;101;35.33;30pt 3rb 3as 1st 2to 3trey 8-16fg 11-12ft
20151214;4092;PG;Dragic, Goran;1;39.75;$5,200;mia;A;atl;100;88;34.68;12pt 7rb 8as 2st 2bl 2to 6-14fg
20151214;4363;SG;Butler, Jimmy;1;37.25;$7,700;chi;H;phi;115;96;28.50;23pt 3rb 3as 2st 1bl 8-14fg 7-7ft
20151214;4595;PG;Schroder, Dennis;;36.5;$5,000;atl;H;mia;88;100;26.22;13pt 4rb 7as 4st 2to 2trey 4-10fg 3-4ft
20151214;4211;SG;DeRozan, DeMar;1;35.25;$7,100;tor;A;ind;90;106;37.55;20pt 5rb 2as 2st 1bl 2to 2trey 7-18fg 4-5ft
20151214;4212;PG;Holiday, Jrue;;34.75;$4,500;nor;A;por;101;105;28.68;19pt 5rb 2as 2st 1bl 2to 3trey 7-14fg 2-2ft
20151214;4699;PG;Payton, Elfrid;1;34.25;$6,500;orl;A;bkn;105;82;29.82;17pt 5rb 5as 2st 2to 1trey 6-11fg 4-6ft
20151214;3861;SG;Redick, J.J.;1;33.25;$4,300;lac;A;det;105;103;31.75;24pt 3rb 3as 2to 4trey 10-17fg
20151214;3747;SG;Felton, Raymond;1;32.5;$4,900;dal;H;pho;104;94;33.58;17pt 4rb 4as 2st 2to 3trey 6-11fg 2-2ft
20151214;4657;SG;McCollum, C.J.;1;31.5;$6,900;por;H;nor;105;101;32.48;16pt 2rb 6as 1st 1bl 3to 3trey 5-14fg 3-5ft
20151214;3766;PG;Jack, Jarrett;1;30.75;$6,300;bkn;H;orl;82;105;26.30;15pt 5rb 7as 3to 1trey 5-9fg 4-5ft
20151214;4678;SG;Harris, Gary;1;30.5;$4,100;den;H;hou;114;108;39.82;21pt 2rb 1as 1st 2bl 2to 1trey 8-11fg 4-4ft
20151214;4300;SG;Neal, Gary;;30;$4,000;was;A;mem;95;112;30.95;24pt 2rb 1st 3trey 9-14fg 3-5ft
20151214;3637;PG;Harris, Devin;;29.25;$3,400;dal;H;pho;104;94;23.23;12pt 1rb 2as 6st 2trey 5-8fg 0-2ft
20151214;3313;PG;Parker, Tony;1;29.25;$5,200;sas;H;uta;118;81;21.08;18pt 1rb 5as 1st 1trey 7-9fg 3-3ft
20151214;3891;PG;Lowry, Kyle;1;29;$8,900;tor;A;ind;90;106;34.13;20pt 2rb 4as 1st 5to 2trey 7-14fg 4-4ft
20151214;4234;PG;Beverley, Patrick;1;28.25;$4,900;hou;A;den;108;114;34.00;14pt 1rb 8as 2trey 6-11fg
20151214;3760;SG;Green, Gerald;;28.25;$4,200;mia;A;atl;100;88;31.43;20pt 3rb 2as 1st 2to 1trey 9-14fg 1-1ft
20151214;4616;SG;Caldwell-Pope, Kentavious;1;28.25;$5,000;det;H;lac;103;105;45.05;19pt 3rb 2as 1st 1to 2trey 6-17fg 5-7ft
20151214;3814;PG;Williams, Deron;1;28;$6,600;dal;H;pho;104;94;34.72;18pt 4rb 3as 1st 5to 2trey 8-16fg
20151214;3745;SG;Ellis, Monta;1;27;$5,400;ind;H;tor;106;90;30.47;18pt 2rb 1as 3st 3to 1trey 7-15fg 3-3ft
20151214;3656;PG;Nelson, Jameer;1;25.75;$4,200;den;H;hou;114;108;37.22;10pt 5rb 7as 4to 2trey 4-13fg
20151214;4561;SG;Crabbe, Allen;;24.75;$3,800;por;H;nor;105;101;28.77;7pt 5rb 5as 2st 1to 1trey 2-9fg 2-2ft
20151214;3116;SG;Crawford, Jamal;;24.5;$5,400;lac;A;det;105;103;26.22;14pt 2rb 4as 1st 1to 1trey 5-8fg 3-3ft
20151214;4190;SG;Henderson, Gerald;;23.5;$3,100;por;H;nor;105;101;21.48;19pt 2rb 4trey 7-10fg 1-1ft
20151214;4627;SG;Oladipo, Victor;;23.5;$6,400;orl;A;bkn;105;82;20.35;10pt 2rb 2as 3st 1bl 1to 1trey 2-3fg 5-6ft
20151214;4382;PG;Knight, Brandon;1;23.5;$7,600;pho;A;dal;94;104;31.22;12pt 4rb 3as 1st 2to 2trey 5-11fg
20151214;3571;SG;Wade, Dwyane;1;23;$7,000;mia;A;atl;100;88;29.05;7pt 6rb 6as 1to 3-16fg 1-1ft
20151214;4164;SG;Matthews, Wes;1;21.75;$5,600;dal;H;pho;104;94;31.98;13pt 5rb 1as 1to 3trey 5-13fg
20151214;4549;SG;Ross, Terrence;1;21.5;$3,900;tor;A;ind;90;106;30.68;10pt 4rb 1as 1st 1bl 2trey 4-11fg
20151214;4321;PG;Wall, John;1;21;$9,700;was;A;mem;95;112;28.47;6pt 2rb 9as 4to 2trey 2-11fg
20151214;4831;PG;McConnell, T.J.;;21;$4,700;phi;A;chi;96;115;21.65;7pt 6rb 3as 1st 1to 1trey 3-11fg
20151214;4245;PG;Mills, Patty;;20.75;$3,700;sas;H;uta;118;81;14.92;11pt 3rb 2as 1st 1to 3trey 4-6fg
20151214;4077;SG;Gordon, Eric;1;20.75;$4,900;nor;A;por;101;105;34.17;9pt 3rb 3as 2st 1to 3-9fg 3-3ft
20151214;4020;PG;Sessions, Ramon;;20.25;$3,800;was;A;mem;95;112;25.68;14pt 1rb 3as 1st 3to 5-8fg 4-5ft
20151214;4110;SG;Lee, Courtney;1;20.25;$3,900;mem;H;was;112;95;38.62;15pt 3rb 3trey 6-11fg
20151214;4193;SG;Green, Danny;1;20.25;$3,800;sas;H;uta;118;81;20.47;4pt 7rb 5as 2-5fg
20151214;4026;SG;Stuckey, Rodney;;19.5;$4,700;ind;H;tor;106;90;26.95;10pt 4rb 2as 1st 1to 5-9fg
20151214;4807;PG;Neto, Raul;1;19.25;$3,200;uta;A;sas;81;118;21.43;12pt 3rb 1as 1st 2to 2trey 5-7fg
20151214;3547;SG;Korver, Kyle;1;18;$4,500;atl;H;mia;88;100;33.12;5pt 8rb 2as 1to 1trey 2-12fg
20151214;4469;PG;Wroten, Tony;1;17.75;$3,600;phi;A;chi;96;115;17.73;12pt 3rb 1st 2to 2trey 4-11fg 2-4ft
20151214;4655;PG;Larkin, Shane;;17.5;$4,400;bkn;H;orl;82;105;18.98;2pt 4rb 6as 1st 1to 1-5fg
20151214;4102;PG;Hill, George;1;17.25;$5,300;ind;H;tor;106;90;35.25;6pt 1rb 3as 1st 2bl 1to 3-6fg
20151214;4088;PG;Chalmers, Mario;;16.75;$4,000;mem;H;was;112;95;18.57;12pt 1rb 1as 1st 1to 1trey 5-6fg 1-1ft
20151214;4701;SG;Ingles, Joe;;16.5;$3,000;uta;A;sas;81;118;21.95;4pt 2rb 4as 2st 2-6fg
20151214;4615;PG;Burke, Trey;;16.25;$4,400;uta;A;sas;81;118;23.52;10pt 3rb 2as 2to 1trey 4-9fg 1-1ft
20151214;4185;SG;Ellington, Wayne;;14.75;$3,000;bkn;H;orl;82;105;20.23;11pt 1rb 1st 1to 2trey 3-8fg 3-3ft
20151214;4221;PG;Teague, Jeff;1;14.75;$6,400;atl;H;mia;88;100;28.35;7pt 1rb 4as 1trey 2-12fg 2-2ft
20151214;4776;SG;Hezonja, Mario;;14.25;$3,000;orl;A;bkn;105;82;18.18;8pt 3rb 1as 1st 2to 4-5fg
20151214;4593;SG;Goodwin, Archie;;14;$3,000;pho;A;dal;94;104;10.78;6pt 4rb 1as 1st 1to 3-4fg 0-5ft
20151214;4441;SG;Burks, Alec;;13.75;$5,100;uta;A;sas;81;118;17.80;8pt 1rb 3as 2-9fg 4-4ft
20151214;4534;SG;Thompson, Hollis;;12.75;$3,700;phi;A;chi;96;115;26.67;5pt 1rb 4as 1trey 2-5fg
