Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160301;4799;PG;Russell, D'Angelo;1;55.5;$5,600;lal;H;bkn;107;101;35.32;39pt 6rb 3as 1st 3to 8trey 14-21fg 3-5ft
20160301;4440;PG;Walker, Kemba;1;50;$7,700;cha;H;pho;126;92;29.85;26pt 6rb 9as 1st 1to 3trey 9-16fg 5-5ft
20160301;4523;PG;Lillard, Damian;1;45.5;$9,600;por;A;nyk;104;85;32.47;30pt 4rb 6as 1to 4trey 8-18fg 10-10ft
20160301;4367;SG;Thompson, Klay;1;45;$7,600;gsw;H;atl;109;105;39.35;26pt 6rb 5as 1st 2to 6trey 8-27fg 4-4ft
20160301;4092;PG;Dragic, Goran;1;41.5;$6,500;mia;H;chi;129;111;34.57;17pt 4rb 11as 1st 1to 8-14fg 1-2ft
20160301;4668;PG;Clarkson, Jordan;1;35.25;$6,000;lal;H;bkn;107;101;34.32;16pt 7rb 7as 1to 1trey 6-15fg 3-4ft
20160301;4164;SG;Matthews, Wes;1;34.75;$4,600;dal;H;orl;121;108;31.87;21pt 5rb 2as 2st 1trey 8-12fg 4-5ft
20160301;4086;SG;Batum, Nicolas;1;33.75;$6,700;cha;H;pho;126;92;31.02;15pt 9rb 4as 1st 3to 2trey 6-10fg 1-1ft
20160301;4709;SG;Bogdanovic, Bojan;1;33.25;$4,200;bkn;A;lal;101;107;31.02;18pt 7rb 3as 1bl 1to 1trey 7-12fg 3-4ft
20160301;4595;PG;Schroder, Dennis;;33.25;$5,000;atl;A;gsw;105;109;28.82;17pt 3rb 9as 3to 1trey 5-10fg 6-8ft
20160301;3571;SG;Wade, Dwyane;1;32.5;$7,100;mia;H;chi;129;111;34.22;18pt 2rb 7as 1st 1bl 5to 7-13fg 4-6ft
20160301;4657;SG;McCollum, C.J.;1;31.75;$7,400;por;A;nyk;104;85;33.13;25pt 3rb 2as 2to 2trey 10-19fg 3-3ft
20160301;3547;SG;Korver, Kyle;1;28.75;$4,400;atl;A;gsw;105;109;33.75;11pt 7rb 1as 3st 3trey 4-9fg
20160301;3882;PG;Barea, Jose;;27;$3,900;dal;H;orl;121;108;22.25;17pt 2rb 4as 3trey 6-9fg 2-2ft
20160301;4182;PG;Jennings, Brandon;;24.5;$4,000;orl;A;dal;108;121;24.12;12pt 6as 2st 3to 2trey 5-12fg
20160301;4435;PG;Sloan, Donald;1;24;$5,100;bkn;A;lal;101;107;30.03;11pt 2rb 6as 1st 1to 4-11fg 3-3ft
20160301;4514;SG;Lamb, Jeremy;;23.5;$3,400;cha;H;pho;126;92;14.68;15pt 6rb 2trey 6-10fg 1-1ft
20160301;3970;SG;Afflalo, Arron;1;22.5;$4,700;nyk;H;por;85;104;36.08;13pt 6rb 1as 1trey 6-9fg
20160301;4073;PG;Rose, Derrick;1;22.5;$7,000;chi;A;mia;111;129;24.17;17pt 3as 1st 3to 1trey 6-11fg 4-7ft
20160301;4699;PG;Payton, Elfrid;1;22;$5,100;orl;A;dal;108;121;24.27;12pt 2rb 3as 2st 4to 2trey 5-8fg
20160301;3814;PG;Williams, Deron;1;22;$5,800;dal;H;orl;121;108;28.27;7pt 4rb 6as 1st 2to 2-6fg 3-4ft
20160301;3651;PG;Livingston, Shaun;1;22;$3,500;gsw;H;atl;109;105;34.42;6pt 6rb 3as 2st 3-9fg
20160301;3976;PG;Brooks, Aaron;;21.5;$3,900;chi;A;mia;111;129;21.90;16pt 2rb 1as 3trey 5-15fg 3-5ft
20160301;4056;PG;Watson, C.J.;;20.5;$3,100;orl;A;dal;108;121;29.80;7pt 2rb 6as 1bl 1to 1trey 1-4fg 4-4ft
20160301;4788;SG;Richardson, Josh;;20.25;$3,500;mia;H;chi;129;111;26.82;9pt 3rb 2as 2st 1trey 4-7fg 0-1ft
20160301;3514;PG;Barbosa, Leandro;;19;$3,100;gsw;H;atl;109;105;16.87;11pt 2rb 2as 1st 1trey 4-7fg 2-2ft
20160301;4885;SG;Booker, Devin;1;18.5;$4,900;pho;A;cha;92;126;34.47;13pt 2rb 1as 1st 2to 1trey 4-16fg 4-5ft
20160301;3789;PG;Price, Ronnie;1;18.25;$4,200;pho;A;cha;92;126;29.23;4pt 5rb 3as 1st 1bl 1to 2-10fg
20160301;4364;SG;Moore, E'Twaun;1;18;$5,400;chi;A;mia;111;129;19.17;8pt 2rb 2as 2st 1to 2trey 3-6fg
20160301;4593;PG;Goodwin, Archie;;17.5;$4,600;pho;A;cha;92;126;21.98;10pt 4rb 2as 1to 4-12fg 2-2ft
20160301;4558;SG;Holiday, Justin;;17.25;$3,000;chi;A;mia;111;129;16.32;7pt 1rb 3as 1st 1bl 1trey 2-6fg 2-2ft
