Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151230;4321;PG;Wall, John;1;56.75;$9,700;was;A;tor;91;94;40.80;19pt 7rb 11as 5st 1bl 2to 8-23fg 3-4ft
20151230;4211;SG;DeRozan, DeMar;1;56;$7,600;tor;H;was;94;91;36.93;34pt 6rb 5as 2st 2bl 3to 1trey 9-24fg 15-15ft
20151230;4440;PG;Walker, Kemba;1;47.75;$7,600;cha;H;lac;117;122;37.13;29pt 3rb 7as 2st 1to 2trey 9-19fg 9-9ft
20151230;4522;SG;Barton, Will;;46.75;$7,100;den;A;por;103;110;36.08;31pt 5rb 4as 1st 1to 4trey 12-22fg 3-4ft
20151230;4414;PG;Rubio, Ricky;1;45;$6,500;min;H;uta;94;80;35.75;10pt 2rb 17as 3st 3to 2trey 2-6fg 4-6ft
20151230;3786;PG;Paul, Chris;1;44.75;$9,200;lac;A;cha;122;117;30.27;19pt 5rb 11as 1st 1bl 5to 4-13fg 11-12ft
20151230;4363;SG;Butler, Jimmy;1;44.5;$7,400;chi;H;ind;102;100;43.73;28pt 4rb 4as 2st 1bl 2to 1trey 8-16fg 11-13ft
20151230;4315;PG;Smith, Ishmael;1;42.75;$5,600;phi;A;sac;110;105;32.57;18pt 3rb 9as 2st 2bl 1to 7-14fg 4-6ft
20151230;4102;PG;Hill, George;1;41.75;$5,200;ind;A;chi;100;102;39.20;20pt 7rb 3as 4st 2to 3trey 8-15fg 1-1ft
20151230;4657;SG;McCollum, C.J.;1;40.75;$7,700;por;H;den;110;103;36.45;29pt 3rb 4as 1st 3to 3trey 12-19fg 2-3ft
20151230;3882;PG;Barea, Jose;1;40.75;$5,100;dal;H;gsw;114;91;31.22;23pt 3rb 6as 2st 3to 5trey 9-12fg
20151230;3976;PG;Brooks, Aaron;;38.75;$3,500;chi;H;ind;102;100;40.92;29pt 1rb 5as 1st 6to 4trey 11-20fg 3-4ft
20151230;4420;PG;Thomas, Isaiah;1;36.75;$7,800;bos;H;lal;104;112;34.92;24pt 3rb 7as 4to 1trey 7-13fg 9-9ft
20151230;4318;SG;Turner, Evan;;36.5;$4,700;bos;H;lal;104;112;26.57;20pt 4rb 8as 1to 8-15fg 4-5ft
20151230;3872;PG;Rondo, Rajon;1;35.75;$8,400;sac;H;phi;105;110;39.30;8pt 5rb 14as 2st 7to 4-9fg 0-2ft
20151230;4615;PG;Burke, Trey;;35.75;$4,200;uta;A;min;80;94;37.17;23pt 1rb 4as 1st 2bl 4to 3trey 8-18fg 4-4ft
20151230;3656;PG;Nelson, Jameer;1;34.25;$5,600;den;A;por;103;110;40.50;14pt 3rb 8as 2st 1to 2trey 6-12fg
20151230;3313;PG;Parker, Tony;1;34.25;$5,000;sas;H;pho;112;79;22.87;12pt 3rb 7as 4st 1to 1trey 5-8fg 1-3ft
20151230;1881;SG;Bryant, Kobe;1;33.75;$6,100;lal;A;bos;112;104;33.15;15pt 11rb 3as 4to 2trey 5-18fg 3-5ft
20151230;3974;SG;Belinelli, Marco;;33.75;$3,600;sac;H;phi;105;110;30.02;28pt 1rb 1as 1st 1to 3trey 11-17fg 3-5ft
20151230;4668;SG;Clarkson, Jordan;1;33;$5,200;lal;A;bos;112;104;33.43;24pt 2rb 3as 1st 1to 1trey 10-15fg 3-5ft
20151230;4561;SG;Crabbe, Allen;1;32.75;$4,800;por;H;den;110;103;32.30;20pt 5rb 1as 2st 2to 4trey 8-14fg
20151230;4483;SG;Rivers, Austin;;32.75;$3,400;lac;A;cha;122;117;19.83;22pt 3rb 2as 1st 4trey 7-11fg 4-4ft
20151230;4704;SG;Wiggins, Andrew;1;32.5;$6,100;min;H;uta;94;80;40.82;17pt 6rb 4as 1st 6-17fg 5-8ft
