Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151124;4173;PG;Curry, Stephen;1;48.5;$10,900;gsw;H;lal;111;77;30.17;24pt 4rb 9as 2st 4trey 10-21fg
20151124;4523;PG;Lillard, Damian;1;46;$9,000;por;H;chi;88;93;39.50;19pt 10rb 8as 1bl 2to 4-22fg 11-13ft
20151124;3786;PG;Paul, Chris;1;40;$8,500;lac;A;den;111;94;28.12;15pt 2rb 10as 3st 6-11fg 3-4ft
20151124;4363;SG;Butler, Jimmy;1;38.5;$8,100;chi;A;por;93;88;36.20;22pt 2rb 4as 4st 2to 2trey 6-13fg 8-8ft
20151124;4269;SG;Bradley, Avery;1;38.25;$5,500;bos;A;atl;97;121;29.98;25pt 1rb 2as 3st 1bl 2to 4trey 10-17fg 1-2ft
20151124;3979;PG;Conley, Mike;1;36.25;$6,600;mem;H;dal;110;96;29.98;21pt 3rb 6as 1st 1trey 8-17fg 4-4ft
20151124;4494;SG;Beal, Bradley;1;34;$6,700;was;H;ind;106;123;34.65;20pt 4rb 3as 2st 1to 2trey 9-22fg 0-1ft
20151124;4221;PG;Teague, Jeff;1;32.5;$7,000;atl;H;bos;121;97;25.72;16pt 9as 2st 3to 1trey 4-10fg 7-9ft
20151124;4073;PG;Rose, Derrick;1;30.5;$6,000;chi;A;por;93;88;34.52;17pt 4rb 6as 2to 1trey 7-20fg 2-2ft
20151124;4300;SG;Neal, Gary;;29.75;$3,200;was;H;ind;106;123;28.88;23pt 3rb 1st 3to 5trey 8-14fg 2-2ft
20151124;4657;SG;McCollum, C.J.;1;29.5;$6,600;por;H;chi;88;93;35.75;18pt 2rb 4as 1bl 2trey 7-17fg 2-2ft
20151124;3547;SG;Korver, Kyle;1;28.75;$4,500;atl;H;bos;121;97;33.02;15pt 7rb 3as 2to 3trey 6-10fg
20151124;4102;PG;Hill, George;1;28.5;$6,000;ind;A;was;123;106;32.48;14pt 4rb 5as 1st 2to 2trey 5-11fg 2-2ft
20151124;4321;PG;Wall, John;1;28;$8,400;was;H;ind;106;123;30.53;18pt 4rb 5as 8to 3trey 5-9fg 5-5ft
20151124;4088;PG;Chalmers, Mario;;27.75;$3,900;mem;H;dal;110;96;20.90;14pt 1rb 2as 5st 1to 4-7fg 6-10ft
