Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151128;4523;PG;Lillard, Damian;1;46.5;$9,100;por;H;lal;108;96;35.77;29pt 4rb 7as 1bl 5to 5trey 9-19fg 6-7ft
20151128;3891;PG;Lowry, Kyle;1;46.25;$8,500;tor;A;was;84;82;33.93;27pt 7rb 3as 2st 1bl 6to 6trey 9-19fg 3-4ft
20151128;4494;SG;Beal, Bradley;1;41.5;$6,600;was;H;tor;82;84;40.73;20pt 6rb 6as 3st 4to 2trey 5-9fg 8-8ft
20151128;3766;PG;Jack, Jarrett;1;40.25;$6,100;bkn;A;cle;88;90;35.40;12pt 5rb 14as 3to 2trey 3-13fg 4-4ft
20151128;4173;PG;Curry, Stephen;1;40;$10,900;gsw;H;sac;120;101;29.80;19pt 4rb 6as 3st 1to 3trey 4-7fg 8-8ft
20151128;4668;SG;Clarkson, Jordan;1;36.75;$5,100;lal;A;por;96;108;36.43;19pt 3rb 4as 4st 2to 2trey 8-15fg 1-2ft
20151128;4657;SG;McCollum, C.J.;1;35.5;$6,500;por;H;lal;108;96;33.70;28pt 2rb 1as 1st 1to 4trey 12-20fg
20151128;4522;SG;Barton, Will;;35;$5,600;den;A;dal;81;92;30.25;14pt 8rb 4as 1st 1bl 2to 4trey 4-13fg 2-2ft
20151128;3814;PG;Williams, Deron;1;34.5;$5,800;dal;H;den;92;81;30.95;22pt 4rb 4as 1to 4trey 7-15fg 4-4ft
20151128;4321;PG;Wall, John;1;34.25;$7,900;was;H;tor;82;84;39.15;18pt 3rb 5as 3st 3to 1trey 6-25fg 5-8ft
20151128;4441;SG;Burks, Alec;;32.75;$5,000;uta;H;nor;101;87;31.95;21pt 5rb 4as 2to 1trey 9-14fg 2-2ft
20151128;4315;PG;Smith, Ishmael;;32.5;$6,600;nor;A;uta;87;101;36.53;13pt 6rb 6as 2st 2to 5-14fg 3-5ft
20151128;4810;SG;Hollis-Jefferson, Rondae;1;32;$4,400;bkn;A;cle;88;90;29.75;6pt 10rb 1as 5st 1bl 2-4fg 2-2ft
20151128;4589;SG;McLemore, Ben;1;29.25;$3,500;sac;A;gsw;101;120;27.42;10pt 3rb 5as 3st 1bl 2to 2trey 3-7fg 2-3ft
20151128;4744;SG;Hood, Rodney;1;29;$5,000;uta;H;nor;101;87;33.50;16pt 2rb 4as 2st 1to 2trey 5-15fg 4-4ft
20151128;4799;PG;Russell, D'Angelo;1;28.5;$4,800;lal;A;por;96;108;37.70;16pt 4rb 5as 2to 2trey 6-11fg 2-2ft
20151128;4211;SG;DeRozan, DeMar;1;26.75;$7,000;tor;A;was;84;82;38.37;20pt 3rb 3as 4to 1trey 8-20fg 3-4ft
20151128;3669;SG;Smith, J.R.;1;26.75;$5,300;cle;H;bkn;90;88;38.80;6pt 5rb 1as 3st 4bl 2to 3-12fg 0-2ft
