Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20160131;1881;SG;Bryant, Kobe;1;43.5;$5,400;lal;H;cha;82;101;22.97;23pt 8rb 3as 2st 4trey 8-18fg 3-3ft
20160131;4367;SG;Thompson, Klay;1;41.25;$7,300;gsw;A;nyk;116;95;32.08;34pt 1rb 2as 1st 3to 5trey 14-18fg 1-1ft
20160131;4414;PG;Rubio, Ricky;1;40;$6,100;min;A;por;93;96;28.92;15pt 4rb 9as 3st 1trey 6-7fg 2-5ft
20160131;4523;PG;Lillard, Damian;1;39.5;$9,200;por;H;min;96;93;32.37;21pt 4rb 8as 1st 2to 1trey 5-14fg 10-12ft
20160131;4420;PG;Thomas, Isaiah;1;39;$7,500;bos;A;orl;114;119;32.28;23pt 4rb 4as 2st 3to 5trey 7-16fg 4-5ft
20160131;4677;PG;Smart, Marcus;;38.75;$5,200;bos;A;orl;114;119;28.25;26pt 5rb 2st 5trey 8-16fg 5-5ft
20160131;3571;SG;Wade, Dwyane;1;38.5;$7,000;mia;H;atl;105;87;28.88;17pt 4rb 8as 2st 1bl 3to 5-12fg 7-8ft
20160131;3814;PG;Williams, Deron;1;37.75;$5,900;dal;H;pho;91;78;35.75;27pt 3rb 4as 1st 4to 2trey 10-19fg 5-5ft
20160131;4269;SG;Bradley, Avery;1;36.5;$5,700;bos;A;orl;114;119;38.53;22pt 4rb 2as 3st 2to 3trey 8-21fg 3-3ft
20160131;3116;SG;Crawford, Jamal;;36.25;$4,300;lac;H;chi;120;93;25.93;26pt 1rb 3as 1st 1bl 1to 2trey 11-15fg 2-2ft
20160131;3786;PG;Paul, Chris;1;34.75;$9,600;lac;H;chi;120;93;32.55;19pt 1rb 7as 2st 1to 1trey 8-16fg 2-2ft
20160131;4468;SG;Fournier, Evan;;34.75;$5,000;orl;H;bos;119;114;22.98;24pt 3rb 2as 2st 4to 4trey 6-8fg 8-11ft
20160131;4885;SG;Booker, Devin;1;34.75;$5,500;pho;A;dal;78;91;41.22;19pt 7rb 4as 1bl 4to 2trey 6-15fg 5-5ft
20160131;3747;SG;Felton, Raymond;1;32.5;$4,100;dal;H;pho;91;78;35.92;10pt 6rb 6as 3st 2-8fg 6-6ft
20160131;3861;SG;Redick, J.J.;1;31.5;$5,100;lac;H;chi;120;93;27.48;21pt 4rb 1as 1st 4trey 7-11fg 3-4ft
20160131;4073;PG;Rose, Derrick;1;30.75;$6,000;chi;A;lac;93;120;33.05;20pt 5rb 4as 3to 10-17fg
20160131;4173;PG;Curry, Stephen;1;30;$10,700;gsw;A;nyk;116;95;31.98;13pt 4rb 4as 3st 3to 3trey 5-17fg
20160131;4440;PG;Walker, Kemba;1;29.25;$8,700;cha;A;lal;101;82;33.07;12pt 7rb 6as 3to 2trey 3-14fg 4-5ft
20160131;4221;PG;Teague, Jeff;1;29;$5,500;atl;A;mia;87;105;26.45;15pt 6as 2st 1bl 2to 3-11fg 9-9ft
20160131;4704;SG;Wiggins, Andrew;1;27.75;$6,200;min;A;por;93;96;34.88;15pt 9rb 2as 3to 3-18fg 9-12ft
20160131;4363;SG;Butler, Jimmy;1;27.25;$8,900;chi;A;lac;93;120;36.78;23pt 1rb 1st 2trey 8-22fg 5-7ft
20160131;4735;SG;Galloway, Langston;1;26.75;$4,500;nyk;H;gsw;95;116;31.98;9pt 3rb 5as 3st 1trey 3-13fg 2-2ft
20160131;4657;SG;McCollum, C.J.;1;25.75;$7,200;por;H;min;96;93;32.93;21pt 1rb 1as 2st 4to 9-19fg 3-3ft
20160131;4776;SG;Hezonja, Mario;;25.75;$3,000;orl;H;bos;119;114;33.32;17pt 3rb 3as 2to 3trey 7-13fg
20160131;4627;SG;Oladipo, Victor;1;23.75;$6,600;orl;H;bos;119;114;27.58;11pt 3rb 4as 2st 3to 1trey 5-13fg
20160131;4706;PG;LaVine, Zach;;21.5;$5,200;min;A;por;93;96;25.47;14pt 2rb 2as 1st 1to 1trey 6-14fg 1-1ft
20160131;4364;SG;Moore, E'Twaun;1;21.25;$3,200;chi;A;lac;93;120;30.47;10pt 1rb 5as 1bl 1trey 4-7fg 1-1ft
20160131;4297;PG;Lin, Jeremy;1;19.75;$5,400;cha;A;lal;101;82;21.97;6pt 5rb 5as 1to 1trey 2-10fg 1-1ft
20160131;4483;SG;Rivers, Austin;;19.75;$3,200;lac;H;chi;120;93;20.52;16pt 1rb 1as 3to 5trey 5-7fg 1-2ft
20160131;3816;SG;Williams, Louis;1;19.5;$5,900;lal;H;cha;82;101;28.62;11pt 2rb 2as 1st 1bl 3to 1trey 1-10fg 8-8ft
20160131;3651;PG;Livingston, Shaun;;19.5;$3,500;gsw;A;nyk;116;95;16.43;11pt 3as 2st 1to 1trey 4-4fg 2-2ft
20160131;4092;PG;Dragic, Goran;1;19;$5,500;mia;H;atl;105;87;22.98;9pt 2rb 4as 1st 1to 4-10fg 1-2ft
20160131;4318;SG;Turner, Evan;;19;$4,800;bos;A;orl;114;119;27.28;8pt 2rb 5as 1bl 2to 4-7fg
20160131;4595;PG;Schroder, Dennis;;18.75;$5,000;atl;A;mia;87;105;20.60;11pt 3rb 3as 2to 1trey 4-12fg 2-2ft
20160131;4799;PG;Russell, D'Angelo;;18.5;$5,000;lal;H;cha;82;101;30.43;10pt 6rb 1as 1bl 5to 3-5fg 4-5ft
20160131;4190;SG;Henderson, Gerald;;17.5;$3,100;por;H;min;96;93;25.30;11pt 2rb 1as 1st 1trey 3-8fg 4-4ft
20160131;3681;SG;Vujacic, Sasha;;17;$3,000;nyk;H;gsw;95;116;18.57;11pt 2rb 2as 1trey 4-5fg 2-2ft
20160131;4658;PG;Daniels, Troy;;16.75;$3,200;cha;A;lal;101;82;13.92;9pt 5rb 1as 1to 1trey 4-10fg
20160131;4164;SG;Matthews, Wes;1;16;$4,900;dal;H;pho;91;78;34.35;7pt 4rb 1as 1st 1trey 2-12fg 2-2ft
20160131;3760;SG;Green, Gerald;;15;$4,200;mia;H;atl;105;87;21.48;7pt 4rb 1as 1st 2to 1trey 3-6fg
20160131;4668;PG;Clarkson, Jordan;1;15;$5,700;lal;H;cha;82;101;29.88;13pt 1as 1to 2trey 5-10fg 1-1ft
20160131;4485;PG;Roberts, Brian;;14.75;$3,000;cha;A;lal;101;82;24.00;8pt 3rb 2as 3-11fg 2-2ft
20160131;4699;PG;Payton, Elfrid;1;14.5;$5,800;orl;H;bos;119;114;14.75;9pt 4rb 1as 3to 1trey 3-5fg 2-2ft
20160131;4628;SG;Hardaway Jr., Tim;;13.25;$3,100;atl;A;mia;87;105;20.25;10pt 1rb 1st 3-6fg 4-4ft
20160131;3882;PG;Barea, Jose;;12.75;$4,200;dal;H;pho;91;78;24.52;10pt 1rb 1as 2to 2trey 4-10fg
20160131;4561;SG;Crabbe, Allen;;12.25;$4,100;por;H;min;96;93;22.65;8pt 3rb 1st 3to 4-7fg
20160131;3514;PG;Barbosa, Leandro;;12;$3,100;gsw;A;nyk;116;95;20.43;8pt 2rb 1as 1to 1trey 2-4fg 3-4ft
20160131;3970;SG;Afflalo, Arron;1;12;$5,100;nyk;H;gsw;95;116;37.53;5pt 2rb 2as 1st 2to 1trey 2-12fg
20160131;4083;SG;Rush, Brandon;;11.25;$3,200;gsw;A;nyk;116;95;15.30;3pt 3rb 2bl 1trey 1-3fg
20160131;3678;PG;Udrih, Beno;;10.25;$3,800;mia;H;atl;105;87;25.02;6pt 1rb 2as 1st 4to 3-7fg
